id,name,description,fitness,generation,source_folder,line_no,log_path,code_path
31c87104-0faf-49b0-8dc8-56df26a481fb,AQPSO,Enhanced AQPSO with adaptive inertia weight for improved convergence speed and accuracy.,0.660056797745749,10,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),11,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-10-AQPSO.py
0cc61832-85cc-4f37-b8e3-7d4f2b11171f,AQPSO,Enhanced AQPSO with adaptive velocity clamping for improved exploration-exploitation balance.,0.660056797745749,11,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),12,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-11-AQPSO.py
65a82d0e-f5cf-43a2-8f08-94993df85146,AQPSO,Enhanced Adaptive Quantum-inspired Particle Swarm Optimization (EAQPSO) with dynamic inertia weight for improved balance between exploration and exploitation.,0.660056797745749,12,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),13,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-12-AQPSO.py
616a4139-2f6d-4766-80b0-35a7efa5a0f7,AQPSO,Enhanced Adaptive Quantum-inspired Particle Swarm Optimization (EAQPSO) introducing adaptive inertia and boundary-aware velocity for improved exploration and convergence.,0.7722039504582466,13,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),14,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-13-AQPSO.py
eae53aa7-da77-439d-920c-8e89ee642c07,AQPSO,Enhanced Adaptive Quantum-inspired Particle Swarm Optimization (EAQPSO) with randomized velocity initialization for improved exploration and convergence.,0.7722039504582466,14,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),15,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-14-AQPSO.py
aceccfe1-6863-492b-8c58-d23782b27097,AQPSO,Improved AQPSO by introducing adaptive quantum behavior based on convergence feedback for enhanced exploration-exploitation balance.,0.7977541699230147,15,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),16,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-15-AQPSO.py
b4f68e20-40bf-4327-b8ae-8761a4b9dc58,AQPSO,Incorporate a dynamic velocity update threshold linked to the global best score to enhance solution refinement.,0.7977541699230147,16,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),17,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-16-AQPSO.py
b608a7e4-4e7c-4eaf-bf26-e627e3052a00,AQPSO,Enhanced quantum behavior by dynamically adjusting the quantum probability using a nonlinear transformation of the global best score.,0.660056797745749,17,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),18,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-17-AQPSO.py
9d4c876e-f9bb-4789-8e27-837e4ec1bcbe,AQPSO,Introduced an inertia weight decay mechanism for improved exploitation as iterations progress.,0.8037320682093307,18,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),19,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-18-AQPSO.py
7740b46a-dc01-4a2b-8b4b-ec49187c12df,AQPSO,Extended the quantum behavior probability adjustment for enhanced global exploration.,0.8096372604219382,19,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),20,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-19-AQPSO.py
379fcdbc-c779-41e7-b971-818a5f0462f5,AQPSO,AQPSO with improved quantum probability calculation based on dynamic feedback for exploration refinement.,0.7952862422706227,20,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),21,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-20-AQPSO.py
3486f45c-f425-4b7e-86d4-d8f7f109aaa2,AQPSO,Enhanced global exploration by adjusting quantum probability based on the inverse of the best score normalized by evaluations.,0.660056797745749,21,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),22,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-21-AQPSO.py
f641ab71-1e37-4625-9acd-531d4c3f75c9,AQPSO,Improved diversity by adjusting the social component scaling dynamically.,0.8087815381526015,22,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),23,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-22-AQPSO.py
83ea8813-2c3e-44d2-8cef-97cbab9485f5,AQPSO,Minor refinement in quantum probability calculation enables better adaptability in quantum behavior.,0.8109410441776873,23,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),24,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-23-AQPSO.py
a5a6e75f-4151-4cfe-b23a-d49ea8e14a5f,AQPSO,Introduced adaptive social component scaling based on global best improvement rate.,0.8110318600699706,24,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),25,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-24-AQPSO.py
8e63eaed-5e6c-4183-b816-b0b4292627fd,AQPSO,Introduced adaptive cognitive component scaling based on the current best improvement rate.,0.8110826826801425,25,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),26,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-25-AQPSO.py
9ed47bad-871a-433b-a2c4-ecdcf33c40df,AQPSO,Introduced dynamic quantum probability scaling based on the diversity of pbest positions.,0.7130569120439659,26,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),27,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-26-AQPSO.py
e167bc88-b496-4d6a-8b06-bdbb7a02f1f5,AQPSO,Improved convergence by refining velocity update using a weighted average of personal and global best positions.,0.8110826826801425,27,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),28,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-27-AQPSO.py
91faab8f-4bec-4249-8dbf-208cfb5192aa,AQPSO,Enhanced the quantum probability calculation by incorporating dynamic weight for convergence sensitivity.,0.7935625751503967,28,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),29,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-28-AQPSO.py
2b79b9a6-c9be-4a6f-ad02-f48772b25dec,AQPSO,Introduced a slight increase in the social component scaling to enhance convergence speed.,0.8109722828903809,29,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),30,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-29-AQPSO.py
f928e78d-c8ce-44fb-8566-a628ac06f4f4,AQPSO,Enhanced quantum behavior component by using a nonlinear scaling factor based on the standard deviation of personal best scores.,0.6612761630456482,30,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),31,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-30-AQPSO.py
82804c0d-63e8-48dc-bf44-a30d3db8e625,AQPSO,Enhanced AQPSO with adaptive quantum probability scaling for improved convergence.,0.8097887059779901,31,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),32,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-31-AQPSO.py
3ae708aa-0efa-4843-a1a0-8a89b779e887,AQPSO,Enhanced adaptive quantum behavior by fine-tuning the quantum probability scaling for better exploration-exploitation balance.,0.7968160487461011,32,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),33,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-32-AQPSO.py
33e7c4c8-b993-43f7-b9f9-3054c431e7ee,AQPSO,Introduced adaptive velocity shift based on global best improvement rate.,0.8114946796119686,33,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),34,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-33-AQPSO.py
36f61457-24c7-4444-9cfa-8a4092a25e13,AQPSO,Introduced adaptive mutation based on fitness diversity to enhance exploration.,0.8113091870119536,34,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),35,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-34-AQPSO.py
63f13786-6664-4ff6-b69a-cbe40d14e42c,AQPSO,Introduced adaptive neighborhood exploration based on fitness variance to enhance global exploration.,0.8114946796119686,35,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),36,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-35-AQPSO.py
e8254186-e66e-41af-a243-99f3f4b15a49,AQPSO,Enhanced adaptive velocity adjustment by refining the quantum behavior impact.,0.8116617144468905,36,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),37,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-36-AQPSO.py
5bfc3c5f-3991-45cf-8589-25a2b6f3318b,AQPSO,Introduced a dynamic swarm size adaptation mechanism based on function evaluation progress.,0.809338086882771,37,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),38,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-37-AQPSO.py
7fbf1788-59a1-4884-8467-4aaa14cdb753,AQPSO,Introduce a momentum factor in velocity update to enhance convergence stability.,0.8115032098256864,38,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),39,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-38-AQPSO.py
13ce689e-15d5-4ede-90fc-0dade353d4bd,AQPSO,Introduced dynamic velocity limits based on feedback from convergence rate to enhance exploration-exploitation balance.,0.7791291522050122,39,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),40,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-39-AQPSO.py
84fd5a17-cba6-4185-b783-02e6c0b3102b,AQPSO,Introduce dynamic swarm size adjustment based on convergence feedback to enhance exploration and exploitation.,0.7920739804316668,40,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),41,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-40-AQPSO.py
bafd30cc-bb2e-4810-ac6e-a98db974c518,AQPSO,Introduced adaptive boundary adjustments and strategic velocity scaling for enhanced convergence.,0.788613809354446,41,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),42,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-41-AQPSO.py
8ea82ae1-7a15-406e-9b2a-caea619e7156,AQPSO,Introduced dynamic quantum probability adjustment based on variance of personal best scores to enhance swarm adaptability.,0.8116617144468905,42,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),43,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-42-AQPSO.py
1f0f2b43-6e75-435f-8414-d206113f92b8,AQPSO,Introduced dynamic inertia weight scaling to improve convergence stability and performance.,0.8106558548263326,43,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),44,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-43-AQPSO.py
8625c661-53af-4df9-becb-97526b15b8f8,AQPSO,Introduce adaptive velocity randomization for improved exploration and convergence.,0.8033327171904485,44,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),45,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-44-AQPSO.py
f5f75675-21b3-49fc-8120-00ae9788608b,AQPSO,Further adapt the velocity update by incorporating dynamic inertia influenced by swarm diversity.,0.660056797745749,45,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),46,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-45-AQPSO.py
6e6815b4-f093-49b8-809d-eb9420a003eb,AQPSO,Enhanced velocity update by incorporating dynamic exploration-exploitation balancing.,0.8120108916221972,46,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),47,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-46-AQPSO.py
bd6024f1-6632-4e7b-980f-58988f055658,AQPSO,Improved adaptive quantum behavior by adjusting quantum probability based on iteration count.,0.8020405626808907,47,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),48,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-47-AQPSO.py
3ccebb39-f69f-4315-bf9e-d09d3c82e44a,AQPSO,Introducing a dynamic adjustment to the quantum probability based on the convergence rate for enhanced adaptability.,0.8020040361129369,48,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),49,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-48-AQPSO.py
35a42d93-9494-4212-bc05-4daa16a35d82,AQPSO,Improve performance by adjusting social component influence in velocity update dynamically based on the swarm's average performance variance.,0.8120067770878938,49,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),50,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-49-AQPSO.py
b969fd17-7cf6-4eb8-aa44-ab20a366f592,AQPSO,Improved adaptive quantum behavior and velocity clipping for enhanced convergence precision.,0.660056797745749,50,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),51,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-50-AQPSO.py
de147a9e-5ab3-40a1-a37e-537d026afb07,AQPSO,Introduce adaptive cognitive and social scaling to balance exploration and exploitation.,0.8108921740227221,51,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),52,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-51-AQPSO.py
a6d4b418-53e7-4ec9-a630-5075d7d16ba2,AQPSO,Introduced a dynamic scaling factor to enhance quantum behavior adaptiveness.,0.7895258506730833,52,exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),53,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130233-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-52-AQPSO.py
